Rang,Name,1970,1980,1990,2000,2010,2020,2022,Bundesland
465.,Overath,15.636,21.476,23.902,26.115,26.990,27.124,27.405,Nordrhein-Westfalen

466.,Butzbach,15.732,21.274,22.308,24.954,24.971,26.476,27.402,Hessen

467.,Strausberg,19.434,24.169,28.523,26.221,26.206,26.939,27.344,Brandenburg

468.,Ehingen (Donau),13.512,21.988,23.568,24.898,25.670,26.398,27.276,Baden-Württemberg

469.,Hamminkeln,4.378⁠(a),21.857,24.659,27.161,27.711,26.962,27.248,Nordrhein-Westfalen

470.,Leimen,9.318⁠(a),17.043,20.361,25.850,27.225,26.862,27.142,Baden-Württemberg

471.,Hohen Neuendorf,9.566,9.059⁠(b),8.281⁠(c),18.922,24.384,26.380,27.139,Brandenburg

472.,Rheinbach,18.824,21.841,22.990,25.943,27.392,26.949,27.102,Nordrhein-Westfalen

473.,Weinstadt⁠24,5.111⁠(a),23.244,23.999,25.484,26.421,26.916,27.088,Baden-Württemberg

474.,Wiesloch,16.145,21.746,22.947,25.528,26.034,26.605,27.049,Baden-Württemberg

475.,Werder (Havel),9.765,10.404,10.722,15.115,23.017,26.662,27.039,Brandenburg

476.,Heppenheim (Bergstraße),16.957,23.786,23.859,25.434,25.266,26.218,26.946,Hessen

477.,Pfaffenhofen an der Ilm,9.808⁠(a),15.715,19.510,22.376,24.158,26.272,26.943,Bayern

478.,Hennigsdorf,24.542,27.185,24.387,26.306,25.909,26.559,26.728,Brandenburg

479.,Heiligenhaus,28.727,29.661,29.715,28.442,26.659,26.301,26.681,Nordrhein-Westfalen

480.,Bad Neuenahr-Ahrweiler,23.869,26.141,25.178,27.061,27.398,28.634,26.669,Rheinland-Pfalz

481.,Aschersleben,37.163,35.083,32.545,27.312,29.082,26.737,26.604,Sachsen-Anhalt

482.,Remseck am Neckar⁠26,4.539⁠(a),16.593,17.459,20.013,23.355,26.508,26.549,Baden-Württemberg

483.,Neckarsulm,18.483,21.871,22.690,27.482,26.511,26.324,26.495,Baden-Württemberg

484.,Achern,7.596⁠(a),20.543,21.382,23.463,25.014,25.615,26.471,Baden-Württemberg

485.,Lauf an der Pegnitz,16.116,21.836,23.390,25.770,26.127,26.434,26.420,Bayern

486.,Groß-Gerau,13.277,21.432,22.137,23.349,23.409,25.685,26.418,Hessen

487.,Mühlacker,14.194,24.216,25.301,25.969,25.369,26.093,26.394,Baden-Württemberg

488.,Weiterstadt,7.233⁠(a),19.068,21.795,23.907,24.378,26.064,26.322,Hessen

489.,Bingen am Rhein,23.627,23.528,23.853,24.710,24.276,25.736,26.309,Rheinland-Pfalz

490.,Nordenham,28.207,30.311,28.773,28.183,26.826,26.102,26.308,Niedersachsen

491.,Zirndorf,13.388,20.978,21.494,24.950,25.965,25.748,26.234,Bayern

492.,Selm,15.552,23.762,24.891,27.240,27.001,25.802,26.163,Nordrhein-Westfalen

493.,Bad Honnef,19.943,20.907,22.577,25.004,25.213,25.759,26.061,Nordrhein-Westfalen

494.,Lübbecke,11.238,21.470,23.695,25.908,25.796,25.573,26.027,Nordrhein-Westfalen

495.,Harsewinkel,10.415,18.403,20.135,23.639,24.072,25.338,25.999,Nordrhein-Westfalen

496.,Unterhaching⁠(*),14.460,17.041,18.313,20.427,22.774,25.234,25.873,Bayern

497.,Lindau (Bodensee),25.232,24.216,24.378,23.874,24.772,25.543,25.846,Bayern

498.,Schleswig,32.270,29.798,26.998,25.093,24.058,25.322,25.832,Schleswig-Holstein

499.,Kulmbach,23.786,28.226,27.871,28.258,26.768,25.781,25.818,Bayern

500.,Helmstedt,27.326,26.718,27.034,26.101,23.937,25.544,25.779,Niedersachsen

501.,Horb am Neckar,5.001⁠(a),20.668,22.541,25.154,25.603,25.092,25.752,Baden-Württemberg

502.,Rinteln,10.865,25.849,26.979,28.392,26.879,25.487,25.721,Niedersachsen

503.,Ellwangen (Jagst),13.049,21.242,22.594,24.655,24.589,24.477,25.678,Baden-Württemberg

504.,Friedrichsdorf,3.930⁠(a),22.657,23.392,24.282,24.685,25.528,25.662,Hessen

505.,Geretsried,16.438,20.034,21.866,23.056,23.306,25.380,25.623,Bayern

506.,St. Wendel,10.086,26.702,27.059,27.303,26.208,25.438,25.583,Saarland

507.,Idstein,9.213⁠(a),18.473,20.241,22.611,23.252,25.241,25.554,Hessen

508.,Vaterstetten⁠(*) ⁠31,8.825⁠(a),17.979,18.751,20.978,22.070,24.789,25.530,Bayern

509.,Verl,15.712,18.406,19.771,23.315,24.984,25.382,25.522,Nordrhein-Westfalen

510.,Rottweil,20.532,23.673,24.002,25.180,25.659,24.975,25.513,Baden-Württemberg

511.,Brilon,13.828,24.533,25.303,27.347,26.335,25.336,25.511,Nordrhein-Westfalen

512.,Sangerhausen,32.303,33.937,32.697,25.399,29.679,25.703,25.441,Sachsen-Anhalt

513.,Öhringen,11.446,16.211,18.535,22.005,22.762,24.925,25.388,Baden-Württemberg

514.,Roth,11.722,21.657,21.737,24.858,24.417,25.232,25.367,Bayern

515.,Lennestadt,25.408,25.996,26.468,28.026,27.115,25.140,25.352,Nordrhein-Westfalen

516.,Wiehl,16.821,21.102,23.132,26.448,25.645,25.199,25.314,Nordrhein-Westfalen

517.,Salzkotten,5.909⁠(a),18.216,20.495,23.501,24.868,25.013,25.311,Nordrhein-Westfalen

518.,Obertshausen,9.096⁠(a),20.897,23.285,24.658,24.083,24.977,25.307,Hessen

519.,Lüdinghausen,12.824,17.968,20.152,22.873,24.195,24.810,25.259,Nordrhein-Westfalen

520.,Weingarten,18.181,21.991,22.987,23.491,23.875,25.158,25.257,Baden-Württemberg

521.,Delitzsch,24.435,25.248,27.051,26.331,26.344,24.755,25.244,Sachsen

522.,Pfungstadt,17.194,23.470,23.864,25.043,24.615,25.029,25.231,Hessen

523.,Petershagen,3.612⁠(a),24.063,24.543,27.040,25.750,25.045,25.222,Nordrhein-Westfalen

524.,Stutensee⁠27,6.120⁠(a),18.404,20.064,21.375,23.583,24.897,25.204,Baden-Württemberg

525.,Norden,16.976,24.384,23.815,24.957,25.116,24.767,25.179,Niedersachsen

526.,Espelkamp,12.860,23.045,26.101,26.952,25.236,24.676,25.174,Nordrhein-Westfalen

527.,Ditzingen,11.534,22.480,23.035,23.888,24.493,24.719,25.145,Baden-Württemberg

528.,Köthen (Anhalt),36.624,34.639,33.097,30.360,28.243,25.244,25.116,Sachsen-Anhalt

529.,Olpe,21.164,22.351,23.785,25.162,25.409,24.593,25.015,Nordrhein-Westfalen

530.,Plettenberg,30.288,29.046,29.083,29.031,26.321,24.978,24.954,Nordrhein-Westfalen

531.,Bad Oldesloe,18.444,20.159,21.097,23.314,24.322,24.784,24.935,Schleswig-Holstein

532.,Schmallenberg,5.207⁠(a),25.017,25.077,26.556,25.281,24.806,24.878,Nordrhein-Westfalen

533.,Meckenheim,7.997⁠(a),16.751,22.814,25.319,24.241,24.741,24.877,Nordrhein-Westfalen

534.,Sprockhövel,21.911,24.356,24.505,26.454,25.408,24.702,24.838,Nordrhein-Westfalen

535.,Syke,7.116⁠(a),18.292,19.674,23.565,24.341,24.261,24.810,Niedersachsen

536.,Zittau,43.321,41.852,34.465,27.454,28.212,24.738,24.794,Sachsen

537.,Rudolstadt,31.683,31.368,30.423,27.528,23.762,24.672,24.749,Thüringen

538.,Meiningen,25.557,25.528,25.585,22.240,21.590,24.722,24.745,Thüringen

539.,Warstein,10.438,28.329,28.363,29.028,27.170,24.520,24.647,Nordrhein-Westfalen

540.,Waldshut-Tiengen,10.389,21.410,21.913,22.070,22.859,24.067,24.605,Baden-Württemberg

541.,Rathenow,29.836,32.110,29.823,26.639,25.301,24.179,24.597,Brandenburg

542.,Ronnenberg,16.652,19.039,21.025,23.200,23.239,24.403,24.570,Niedersachsen

543.,Bad Mergentheim,12.477,19.121,21.567,22.181,22.394,24.034,24.564,Baden-Württemberg

544.,Isernhagen⁠(*) ⁠28,5.120⁠(a),19.164,21.485,22.309,22.927,24.279,24.563,Niedersachsen

545.,Markkleeberg,22.374,21.073,17.674,23.157,24.338,24.664,24.523,Sachsen

546.,Haren (Ems),7.204⁠(a),16.982,18.875,22.316,22.999,24.047,24.498,Niedersachsen

547.,Waldkraiburg,16.724,21.695,24.709,24.335,23.892,23.604,24.488,Bayern

548.,Attendorn,21.735,21.511,22.736,24.460,24.693,24.330,24.448,Nordrhein-Westfalen

549.,Herzogenaurach,12.466,16.989,20.464,23.108,23.050,23.616,24.404,Bayern

550.,Varel,12.812,24.279,24.076,24.771,24.587,23.984,24.397,Niedersachsen

551.,Bedburg,13.147,18.783,21.524,24.237,24.647,23.743,24.302,Nordrhein-Westfalen

552.,Freudenstadt,14.380,19.348,22.935,23.488,23.551,23.760,24.301,Baden-Württemberg

553.,Staßfurt,26.153,26.666,25.514,20.681,28.605,24.618,24.293,Sachsen-Anhalt

554.,Calw,13.020,23.165,22.668,23.391,23.230,23.716,24.219,Baden-Württemberg

555.,Übach-Palenberg,22.667,22.870,23.521,24.804,24.779,23.906,24.215,Nordrhein-Westfalen

556.,Riedstadt⁠30,5.024⁠(a),17.700,17.466,20.576,21.478,24.004,24.209,Hessen

557.,Sehnde,5.823⁠(a),18.178,17.614,20.759,22.944,23.554,24.157,Niedersachsen

558.,Eisenhüttenstadt,45.410,48.253,50.216,41.493,31.132,23.373,24.125,Brandenburg

559.,Wandlitz⁠(*),3.284,3.031⁠(b),2.979⁠(c),4.547,21.704,23.485,24.104,Brandenburg

560.,Moormerland⁠(*) ⁠29,4.416⁠(a),17.868,19.285,22.382,22.456,23.875,24.055,Niedersachsen

561.,Jüchen,5.734⁠(a),20.878,21.007,22.710,22.648,23.516,23.940,Nordrhein-Westfalen

562.,Alfter⁠(*),14.651,16.270,17.677,20.907,22.820,23.467,23.904,Nordrhein-Westfalen

563.,Westerstede,16.651,17.391,18.659,21.417,22.003,23.232,23.854,Niedersachsen

564.,Limbach-Oberfrohna,25.576,23.366,22.324,27.552,25.348,23.711,23.833,Sachsen

565.,Döbeln,27.855,27.011,26.827,23.128,20.242,23.467,23.763,Sachsen

566.,Starnberg,10.544,17.420,20.687,21.945,23.148,23.511,23.741,Bayern

567.,Husum,25.055,24.327,20.870,20.994,22.084,23.249,23.735,Schleswig-Holstein

568.,Korbach,22.178,22.486,22.171,24.515,23.581,23.438,23.706,Hessen

569.,Gelnhausen,10.262,18.526,19.559,21.799,21.510,23.208,23.679,Hessen

570.,Salzwedel,19.792,22.904,23.056,20.349,24.090,23.306,23.543,Sachsen-Anhalt

571.,Kaltenkirchen,7.158⁠(a),11.319,13.547,18.081,20.000,22.877,23.538,Schleswig-Holstein

572.,Hann. Münden,18.550,25.539,25.762,25.657,24.525,23.504,23.530,Niedersachsen

573.,Sonneberg,29.794,28.750,26.568,24.837,22.356,23.229,23.507,Thüringen

574.,Mosbach,13.615,23.224,24.650,25.051,24.490,23.425,23.484,Baden-Württemberg

575.,Dillenburg,10.130,23.485,24.399,25.092,23.608,23.261,23.480,Hessen

576.,Senftenberg,24.367,32.095,29.451,24.740,26.530,23.371,23.405,Brandenburg

577.,Netphen,19.861,22.453,23.293,25.034,24.101,23.033,23.363,Nordrhein-Westfalen

578.,Leutkirch im Allgäu,9.899⁠(a),19.900,20.722,21.988,21.902,23.030,23.345,Baden-Württemberg

579.,Warburg,9.360⁠(a),21.927,22.562,24.204,23.436,22.928,23.322,Nordrhein-Westfalen

580.,Quedlinburg,30.758,28.585,27.972,24.114,21.120,23.604,23.313,Sachsen-Anhalt

581.,Gersthofen,15.462,17.010,17.729,19.879,20.805,22.602,23.274,Bayern

582.,Wertheim,12.009,19.972,21.627,24.337,23.552,22.879,23.196,Baden-Württemberg

583.,Rastede⁠(*),16.662,17.453,18.526,20.008,20.817,22.782,23.180,Niedersachsen

584.,Karben,11.131,18.052,19.958,21.380,21.717,22.562,23.172,Hessen

585.,Bad Soden am Taunus,10.200,18.589,18.905,20.693,21.644,22.871,23.162,Hessen

586.,Vreden,17.150,18.361,19.421,21.718,22.551,22.676,23.161,Nordrhein-Westfalen

587.,Überlingen,12.895,18.734,20.102,20.547,21.818,22.713,23.098,Baden-Württemberg

588.,Apolda,29.003,28.965,26.507,25.899,23.131,22.209,23.072,Thüringen

589.,Weilheim in Oberbayern,14.676,17.100,18.294,20.863,21.649,22.727,23.056,Bayern

590.,Bad Kissingen,12.345,22.102,21.081,21.565,20.802,22.421,23.037,Bayern

591.,Bad Salzungen,15.623,20.777,21.260,17.086,15.851,23.177,23.013,Thüringen

592.,Wallenhorst⁠(*),2.890⁠(a),18.218,21.604,23.293,23.706,22.907,22.989,Niedersachsen

593.,Nagold,12.488,20.334,21.505,22.661,22.542,22.672,22.985,Baden-Württemberg

594.,Lengerich,21.638,20.597,21.045,22.052,22.234,22.511,22.980,Nordrhein-Westfalen

595.,Kitzingen,17.838,20.262,19.918,21.242,20.705,22.141,22.945,Bayern

595.,Friesoythe,6.131⁠(a),16.078,17.142,19.861,20.641,22.512,22.945,Niedersachsen

597.,Edewecht⁠(*),12.328,13.690,15.334,19.226,21.268,22.556,22.908,Niedersachsen

598.,Senden,7.916⁠(a),19.311,20.094,21.674,22.376,22.587,22.896,Bayern

599.,Neusäß,6.500⁠(a),18.557,20.332,21.719,21.564,22.482,22.872,Bayern

600.,Laupheim,14.355,14.970,16.286,18.460,19.796,22.579,22.863,Baden-Württemberg

601.,Herdecke,20.815,24.009,26.184,25.928,24.428,22.653,22.758,Nordrhein-Westfalen

602.,Burg,29.990,28.461,26.353,22.951,24.163,22.240,22.689,Sachsen-Anhalt

603.,Rotenburg (Wümme),16.308,19.707,19.183,21.670,21.821,22.072,22.656,Niedersachsen

604.,Stadthagen,16.574,22.704,22.778,23.802,22.272,22.347,22.643,Niedersachsen

605.,Lutherstadt Eisleben,30.482,27.372,25.874,21.062,25.489,22.668,22.639,Sachsen-Anhalt

606.,Büdingen,6.565⁠(a),17.176,18.148,20.942,21.230,22.808,22.622,Hessen

607.,Haar⁠(*),11.074⁠(a),19.682,16.518,16.975,19.430,21.609,22.555,Bayern

608.,Metzingen,14.433,19.473,20.754,21.608,22.035,22.117,22.528,Baden-Württemberg

609.,Neu Wulmstorf⁠(*),7.515⁠(a),12.691,15.466,19.898,20.846,21.473,22.450,Niedersachsen

610.,Donaueschingen,11.680,17.762,19.341,21.160,21.128,22.205,22.431,Baden-Württemberg

611.,Ottobrunn⁠(*),13.840,19.894,18.933,19.003,20.105,21.881,22.430,Bayern

612.,Bad Rappenau,5.404⁠(a),13.826,15.884,19.884,20.505,21.650,22.356,Baden-Württemberg

613.,Versmold,7.216⁠(a),18.328,18.231,20.397,20.985,21.697,22.274,Nordrhein-Westfalen

614.,Eppingen,6.708⁠(a),14.833,16.418,20.257,21.388,22.024,22.226,Baden-Württemberg

615.,Radevormwald,21.218,23.607,23.762,24.800,22.526,21.963,22.222,Nordrhein-Westfalen

616.,Ilsede⁠(*),12.157,11.931,12.219,11.781,21.866,22.206,Niedersachsen

617.,Quickborn,14.780,18.025,18.485,19.875,20.556,21.659,22.165,Schleswig-Holstein

618.,Waldkirch,11.120,18.784,19.482,19.739,20.857,21.801,22.127,Baden-Württemberg

619.,Heide,22.950,21.104,20.659,20.530,20.886,21.485,22.114,Schleswig-Holstein

620.,Eschborn,11.499,17.763,18.235,19.630,20.811,21.641,22.070,Hessen

621.,Karlsfeld⁠(*),11.687⁠(a),14.327,14.831,18.187,18.293,21.813,22.069,Bayern

622.,Schwetzingen,16.480,18.384,19.098,22.380,21.789,21.577,22.062,Baden-Württemberg

623.,Gardelegen,13.266,12.780,13.078,12.206,14.315,22.154,22.054,Sachsen-Anhalt

624.,Elsdorf,5.121⁠(a),17.495,19.944,21.692,21.193,21.745,22.021,Nordrhein-Westfalen

625.,Halle (Westf.),10.183,18.560,18.841,20.478,21.081,21.448,21.970,Nordrhein-Westfalen

626.,Glauchau,32.168,29.376,25.734,27.285,24.442,21.965,21.951,Sachsen

627.,Aichach,7.123⁠(a),15.114,17.268,20.272,20.866,21.488,21.908,Bayern

628.,Sonthofen,16.822,20.149,20.603,21.319,20.874,21.517,21.859,Bayern

629.,Flörsheim am Main,10.297,16.497,16.959,19.243,20.338,21.695,21.851,Hessen

630.,Soltau,15.835,18.921,19.714,21.906,21.829,21.292,21.808,Niedersachsen

631.,Hockenheim,15.670,15.997,17.015,20.009,21.118,21.539,21.745,Baden-Württemberg

631.,Eislingen/Fils,18.106,18.235,17.934,19.886,20.364,21.243,21.745,Baden-Württemberg

633.,Bad Harzburg,10.586,24.924,23.882,23.100,21.891,21.820,21.738,Niedersachsen

634.,Mühldorf am Inn,14.523,14.598,15.314,17.326,17.827,20.962,21.697,Bayern

635.,Geseke,13.242,20.305,17.733,19.976,20.755,21.422,21.685,Nordrhein-Westfalen

636.,Bad Krozingen,6.452⁠(a),11.596,13.041,14.970,17.063,20.783,21.684,Baden-Württemberg

637.,Westoverledingen⁠(*),14.911,15.442,16.839,19.433,19.828,21.423,21.678,Niedersachsen

638.,Lindlar⁠(*),12.780,16.991,19.307,22.341,22.074,21.430,21.665,Nordrhein-Westfalen

639.,Spremberg,22.871,23.181,24.217,26.230,24.373,21.749,21.585,Brandenburg

640.,Xanten,15.077,15.743,16.930,20.575,21.572,21.521,21.582,Nordrhein-Westfalen

641.,Seligenstadt,12.278,16.970,18.175,19.066,20.243,21.226,21.568,Hessen

642.,Stadtallendorf,15.832,20.243,21.136,21.656,21.247,21.263,21.552,Hessen

643.,Zerbst/Anhalt,19.638,19.279,18.149,16.378,23.167,21.294,21.519,Sachsen-Anhalt

644.,Eckernförde,21.299,23.081,22.426,23.304,22.614,21.637,21.507,Schleswig-Holstein

645.,Günzburg,17.820,18.509,19.066,19.599,19.561,20.958,21.486,Bayern

646.,Büren,6.188⁠(a),17.530,18.748,22.108,21.500,21.452,21.483,Nordrhein-Westfalen

647.,Rees,7.805⁠(a),17.440,18.616,21.618,22.267,21.030,21.475,Nordrhein-Westfalen

648.,Osterode am Harz,16.660,28.349,27.097,25.848,23.444,21.392,21.446,Niedersachsen

649.,Waghäusel,16.574,17.123,17.848,19.632,20.620,21.079,21.444,Baden-Württemberg

650.,Zossen,4.718⁠(d),6.541⁠(b),6.067,6.891,17.606,20.182,21.433,Brandenburg

651.,Puchheim,6.652⁠(a),17.692,19.004,19.629,19.769,21.235,21.420,Bayern

652.,Sondershausen,22.949,23.371,23.370,23.088,23.142,21.034,21.317,Thüringen

653.,Gauting⁠(*),15.153,17.886,17.948,19.029,20.005,20.687,21.276,Bayern

654.,Waren (Müritz),21.306,23.326,24.102,22.044,21.051,21.057,21.267,Mecklenburg-Vorpommern

655.,Traunstein,18.171,17.078,17.544,17.996,18.845,20.530,21.251,Bayern

656.,Wildeshausen,10.791,13.351,14.311,16.985,19.209,20.454,21.154,Niedersachsen

657.,Schramberg,18.936,19.157,19.086,18.883,21.242,21.059,21.125,Baden-Württemberg

658.,Wipperfürth,13.120,20.783,21.487,23.095,23.186,20.875,21.112,Nordrhein-Westfalen

659.,Traunreut,12.145,18.516,20.838,21.403,20.658,20.951,21.102,Bayern

660.,Wülfrath,23.387,20.912,21.987,22.531,21.299,21.003,21.100,Nordrhein-Westfalen

661.,Germersheim,9.150⁠(a),13.347,15.277,20.134,20.588,20.643,21.099,Rheinland-Pfalz

662.,Groß-Umstadt,8.704⁠(a),18.812,19.238,21.403,21.333,21.234,21.028,Hessen

663.,Zülpich,12.406⁠(a),16.538,17.298,19.444,20.005,20.440,21.025,Nordrhein-Westfalen

664.,Nördlingen,19.120,18.562,18.794,19.660,19.023,20.674,21.009,Bayern

665.,Mössingen,9.327,14.208,16.907,18.986,20.039,20.494,20.900,Baden-Württemberg

666.,Senden⁠(*),6.094⁠(a),14.428,15.341,19.562,20.778,20.358,20.895,Nordrhein-Westfalen

667.,Herborn,10.287,21.502,20.909,21.380,20.595,20.473,20.894,Hessen

668.,Panketal⁠(*)⁠34,9.109⁠(d),8.408⁠(b),7.684,11.542,19.132,20.661,20.854,Brandenburg

669.,Luckenwalde,29.000,27.496,25.668,22.389,20.471,20.586,20.839,Brandenburg

670.,Bruchköbel,8.707⁠(a),17.918,18.305,20.396,20.572,20.512,20.825,Hessen

671.,Meinerzhagen,17.749,19.042,19.907,21.884,20.838,20.529,20.812,Nordrhein-Westfalen

672.,Stadtlohn,15.470,16.723,17.713,20.237,20.631,20.290,20.807,Nordrhein-Westfalen

673.,Schortens,14.523,20.119,19.485,21.299,20.691,20.483,20.797,Niedersachsen

674.,Wittmund,6.670⁠(a),19.180,19.469,21.471,20.756,20.405,20.773,Niedersachsen

675.,Hörstel,4.940,15.542,15.772,19.371,19.883,20.335,20.766,Nordrhein-Westfalen

676.,Enger,15.808,16.128,17.194,19.963,20.010,20.469,20.705,Nordrhein-Westfalen

677.,Werdau,23.133,20.513,19.241,26.077,22.616,20.471,20.702,Sachsen

678.,Nidderau,5.797,14.082,15.639,19.689,19.859,20.556,20.700,Hessen

679.,Steinhagen⁠(*),8.397⁠(a),16.220,17.303,19.619,19.766,20.495,20.671,Nordrhein-Westfalen

680.,Schwanewede⁠(*),8.310,17.629,16.989,19.218,19.904,20.329,20.661,Niedersachsen

681.,Rheinstetten⁠33,17.348,18.814,19.405,20.333,20.552,20.178,20.659,Baden-Württemberg

682.,Bad Waldsee,7.833,14.405,16.451,19.026,19.938,20.103,20.630,Baden-Württemberg

683.,Schifferstadt,17.148,17.250,17.909,18.893,19.375,20.432,20.615,Rheinland-Pfalz

684.,Dingolfing,13.314,13.728,15.683,18.419,18.222,20.003,20.607,Bayern

685.,Neufahrn bei Freising⁠(*),8.735,14.165,15.137,17.452,19.046,20.058,20.590,Bayern

686.,Wachtberg⁠(*),11.882,16.563,17.281,18.870,20.202,20.331,20.581,Nordrhein-Westfalen

687.,Fröndenberg/Ruhr,17.779,20.627,21.252,22.995,21.915,20.566,20.548,Nordrhein-Westfalen

688.,Coswig,20.276,28.734,25.855,24.035,21.297,20.694,20.512,Sachsen

689.,Burgwedel⁠32,5.494⁠(a),18.573,18.314,19.861,20.487,20.229,20.506,Niedersachsen

690.,Uetze⁠(*),5.478,17.052,17.619,19.742,20.145,20.272,20.471,Niedersachsen

691.,Greiz,39.247,36.779,32.408,26.177,21.792,20.108,20.397,Thüringen

692.,Haßloch⁠(*),17.684,17.677,19.272,20.781,20.416,20.195,20.387,Rheinland-Pfalz

693.,Reichenbach im Vogtland,28.818,25.178,24.810,23.469,20.146,20.198,20.371,Sachsen

694.,Kleinmachnow⁠(*),14.304,13.341,11.565,15.796,19.890,20.406,20.341,Brandenburg

695.,Neustrelitz,27.806,27.201,26.124,23.333,21.207,20.128,20.340,Mecklenburg-Vorpommern

696.,Lilienthal⁠(*),13.062,15.843,16.337,17.733,18.364,19.859,20.293,Niedersachsen

697.,Duderstadt,10.943,22.846,23.021,23.156,21.722,20.281,20.286,Niedersachsen

698.,Bad Schwartau,16.754,19.510,20.224,20.098,19.714,20.240,20.255,Schleswig-Holstein

699.,Blieskastel,6.323⁠(a),22.561,22.612,23.149,21.885,20.287,20.240,Saarland

700.,Ochtrup,16.031,16.488,17.460,18.879,19.430,19.673,20.230,Nordrhein-Westfalen

701.,Telgte,14.035,16.253,17.358,18.992,19.114,19.841,20.222,Nordrhein-Westfalen

702.,Lichtenfels,11.383,20.276,20.963,21.625,20.555,20.034,20.217,Bayern

703.,Schopfheim,8.463,15.740,16.647,19.038,18.940,19.763,20.163,Baden-Württemberg

704.,Giengen an der Brenz,14.440,18.643,18.836,20.318,19.434,19.711,20.133,Baden-Württemberg

705.,Kürten⁠(*),12.932,16.371,17.516,19.570,19.639,19.716,20.128,Nordrhein-Westfalen

706.,Holzminden,24.393,22.218,21.477,21.495,20.073,19.790,20.120,Niedersachsen

707.,Leinefelde-Worbis⁠35,6.658⁠(d),13.083,16.011,15.056,19.700,20.018,20.119,Thüringen

708.,Neunkirchen-Seelscheid⁠(*),10.051,15.040,16.860,20.079,20.634,19.698,20.109,Nordrhein-Westfalen

709.,Oberkirch,8.418,16.550,17.619,19.879,19.961,19.944,20.092,Baden-Württemberg

710.,Schmalkalden,14.114,17.385,16.724,18.551,19.978,19.553,20.065,Thüringen

711.,Tettnang,13.186,14.797,16.251,17.432,18.648,19.589,20.037,Baden-Württemberg

Rang,Name,1970,1980,1990,2000,2010,2020,2022,Bundesland
